8313|Utopia and Terror in the 20th Century|Modern European History
447|Birth of the Modern Mind: The Intellectual History of the 17th and 18th Centuries|Modern European History
8210|World War I: The 'Great' War|Modern European History
8480|Rise and Fall of the British Empire|Modern European History
690|History of Christianity in the Reformation Era|Modern European History
5665|Thinking about Capitalism|Modern European History
8894|London: A Short History of the Greatest City in the Western World|Modern European History
8190|Long 19th Century: European History from 1789 to 1917|Modern European History
8380|History of Russia: From Peter the Great to Gorbachev|Modern European History
8922|Espionage and Covert Operations: A Global History|Modern European History
8220|Living the French Revolution and the Age of Napoleon|Modern European History
8820|War, Peace, and Power: Diplomatic History of Europe 1500-2000|Modern European History
8215|Development of European Civilization|Modern European History
827|Rise and Fall of Soviet Communism: A History of 20th-Century Russia|Modern European History
452|Voltaire and the Triumph of the Enlightenment|Modern European History
820|Europe and Western Civilization in the Modern Age|Modern European History
8490|Victorian Britain|Modern European History
8270|european history and european lives 1715-1914|Modern European History
8286|The History of Spain: Land on a Crossroad|Modern European History
2031|Art of Public Speaking: Lessons from the Greatest Speeches in History|Modern World History
8332|Understanding Japan: A Cultural History|Modern World History
3890|World Was Never the Same: Events that Changed History|Modern World History
1153|Understanding the World's Greatest Structures|Modern World History
5670|Economic History of the World Since 1400|Modern World History
8060|Big History of Civilizations|Modern World History
3160|The Ottoman Empire|Modern World History
3761|History's Great Military Blunders and the Lessons they Teach|Modern World History
5913|Strategic Thinking Skills|Modern World History
8431|History of British India|Modern World History
131|High School Level - World History: the Fertile Crescent to the American Revolution (HS)|Modern World History
9422|Masters of War: History's Greatest Strategic Thinkers|Modern World History
8340|Turning Points in Middle Eastern History|Modern World History
8032|Turning Points in Modern History|Modern World History
810|World War II: A Military and Social History|Modern World History
8593|United States and the Middle East: 1914 to 9/11|Modern World History
8080|Brief History of the World|Modern World History
8480|Rise and Fall of the British Empire|Modern World History
1174|Forensic History: Crimes, Frauds, and Scandals|Modern World History
8320|From Yao to Mao: 5000 years of Chinese History|Modern World History
2830|Classics of Russian Literature|Modern World History
5665|Thinking about Capitalism|Modern World History
528|Legacies of Great Economists|Modern World History
8050|Big History: The Big Bang, Life on Earth, and the Rise of Humanity|Modern World History
3962|History's Greatest Voyages of Exploration|Modern World History
8598|America and the World - A Diplomatic History|Modern World History
8514|American Revolution|Modern World History
8922|Espionage and Covert Operations: A Global History|Modern World History
5574|Why Economies Rise or Fall|Modern World History
5892|China, India, and the United States - Future of Democracy|Modern World History
8370|Fall and Rise of China|Modern World History
4360|Wisdom of History|Modern World History
1110|Understanding the Inventions that Changed the World|Modern World History
5620|America and the New Global Economy|Modern World History
8122|Albert Einstein: Physicist, Philosopher, Humanitarian|Modern World History
529|History of the U.S. Economy in the 20th Century|Modern World History
5610|Modern Economic Issues|Modern World History
8678|African Experience - From Lucy to Mandela|Modern World History
8870|War and World History|Modern World History
828|Must History Repeat the Great Conflicts of This Century?|Modern World History
8617|Americas in the Revolutionary Era|Modern World History
8090|Interpreting the 20th Century: The Struggle Over Democracy|Modern World History
8364|History of Eastern Europe|Renaissance & Early Modern History
131|High School Level - World History: the Fertile Crescent to the American Revolution (HS)|Renaissance & Early Modern History
6633|Luther: Gospel, Law, and Reformation|Renaissance & Early Modern History
4944|Books that Matter: The Prince|Renaissance & Early Modern History
6640|Catholic Church - A History|Renaissance & Early Modern History
888|Conquest of the Americas|Renaissance & Early Modern History
6672|Popes and the Papacy: A History|Renaissance & Early Modern History
3970|Italian Reniassance|Renaissance & Early Modern History
690|History of Christianity in the Reformation Era|Renaissance & Early Modern History
8232|Italians Before Italy: Conflict and Competition in the Mediterranean|Renaissance & Early Modern History
893|Terror of History Mystics Heretics and witches|Renaissance & Early Modern History
8470|History of England from the Tudors to the Stuarts|Renaissance & Early Modern History
3962|History's Greatest Voyages of Exploration|Renaissance & Early Modern History
4311|Machiavelli in Context|Renaissance & Early Modern History
899|Other 1492, Ferdinand Isabella and the making of an Empire|Renaissance & Early Modern History
6610|History of Christianity: From the Disciples to the Dawn of the...|Renaissance & Early Modern History
8467|Age of Henry VIII|Renaissance & Early Modern History
3940|Renaissance, the Reformation, and the Rise of Nations|Renaissance & Early Modern History
8286|The History of Spain: Land on a Crossroad|Renaissance & Early Modern History
8140|Decisive Battles of World History|Military History
3761|History's Great Military Blunders and the Lessons they Teach|Military History
3032|Guide to Essential Italy|Art History
7175|Museum Masterpieces - The Louvre|Art History
7640|How to Look at Understand Great Art|Art History
7126|World's Greatest Paintings|Art History
1153|Understanding the World's Greatest Structures|Art History
7100|History of European Art|Art History
7510|Museum Masterpieces - The Metropolitan Museum of Art|Art History
7187|From Monet to Van Gogh: A history of Impressionism|Art History
7842|World's Greatest Churches|Art History
7140|Great Artists of the Italian Renaissance|Art History
7158|Masterworks of American Art|Art History
7868|The Cathedral|Art History
7111|Leonardo da Vinci and the Italian High Renaissance|Art History
7544|Museum Masterpieces - The National Gallery|Art History
7130|Genius of Michelangelo|Art History
1252|Physics of History|Art History
7150|Art across the Ages|Art History
7180|Dutch Masters: The Age of Rembrandt|Art History
7170|Art of the Northern Renaissance|Art History
7820|30 Masterpieces of the Ancient World|Art History
7901|Fundamentals of Photography|Studio Art
7923|National Geographic Masters of Photography|Studio Art
7770|How to Draw|Studio Art
7931|Fundamentals of Photography II|Studio Art
7640|How to Look at Understand Great Art|Studio Art
7912|Art of Travel Photography: Six Expert Lessons|Studio Art
7022|How Colors Affect You: What Science Reveals|Studio Art
7126|World's Greatest Paintings|Studio Art
700|How to Listen to and Understand Great Music, 3rd Ed|Classical Music
1373|How Music and Mathematics Relate|Classical Music
7340|Music as a Mirror of History|Classical Music
7320|23 Greatest Solo Piano Works|Classical Music
7330|30 Greatest Orchestral Works|Classical Music
752|Great Masters: Mozart - His life and Music|Classical Music
740|How to Listen to and Understand Opera|Classical Music
755|Great Masters: Beethoven-His Life and Music |Classical Music
7237|Chamber Music of Mozart|Classical Music
7316|Great Works of Sacred Music, The|Classical Music
7240|String Quartets of Beethoven|Classical Music
753|Great Masters: Tchaikovsky - His Life and Music|Classical Music
757|Great Masters: Brahms - His Life and Music|Classical Music
756|Great Masters: Mahler-His Life and Music|Classical Music
7210|Symphony|Classical Music
720|Bach and the High Baroque|Classical Music
730|Symphonies of Beethoven|Classical Music
780|Operas of Mozart|Classical Music
760|Great Masters: Shostakovich - His Life and Music|Classical Music
751|Great Masters: Haydn - His Life And Music|Classical Music
754|Great Masters: Stravinsky - His Life and Music|Classical Music
759|Great Masters: The Schumanns - Their Lives and Music|Classical Music
7270|The Concerto|Classical Music
790|Life and Operas of Verdi|Classical Music
7250|Beethoven’s Piano Sonatas|Classical Music
7290|Music of Richard Wagner|Classical Music
710|Concert Masterworks|Classical Music
758|Great Masters: Liszt - His Life and Music|Classical Music
1373|How Music and Mathematics Relate|Modern Music
728|Elements of Jazz: From Cakewalks to Fusion|Modern Music
7318|Great American Music - Broadway Musicals|Modern Music
754|Great Masters: Stravinsky - His Life and Music|Modern Music
7261|Understanding the Fundamentals of Music|Musical Theory
1373|How Music and Mathematics Relate|Musical Theory
1181|Music and the Brain|Musical Theory
720|Bach and the High Baroque|Musical Theory
656|New Testament|Biblical Studies
653|Old Testament|Biblical Studies
6650|Reading Biblical Literature: Genesis to Revelation|Biblical Studies
643|Historical Jesus|Biblical Studies
6299|History of the Bible: Making of the New Testament Canon|Biblical Studies
6362|Dead Sea Scrolls|Biblical Studies
6593|Lost Christianities: Christian Scriptures and the Battles over Authentication|Biblical Studies
6240|Jesus and the Gospels|Biblical Studies
6101|Great World Religions: Christianity|Biblical Studies
6206|Great Figures of the New Testament|Biblical Studies
657|Apostle Paul|Biblical Studies
6610|History of Christianity: From the Disciples to the Dawn of the...|Biblical Studies
6252|Story of the Bible|Biblical Studies
6450|History of Christian Theology|Biblical Studies
647|Early Christianity: The Experience of the Divine|Biblical Studies
6537|After the New Testament|Biblical Studies
6260|Biblical Wisdom Literature|Biblical Studies
6234|Book of Geneisis|Biblical Studies
656|New Testament|Christianity Studies
653|Old Testament|Christianity Studies
6522|How Jesus Became God|Christianity Studies
6281|Jesus and His Jewish Influences|Christianity Studies
6220|Holy Land Revealed|Christianity Studies
6650|Reading Biblical Literature: Genesis to Revelation|Christianity Studies
643|Historical Jesus|Christianity Studies
6299|History of the Bible: Making of the New Testament Canon|Christianity Studies
297|Life and writings - cs lewis|Christianity Studies
6271|Gnosticism: From Nag Hammadi to the Gospel of Judas|Christianity Studies
6941|Books that Matter: The City of God|Christianity Studies
6633|Luther: Gospel, Law, and Reformation|Christianity Studies
4691|Science and Religion|Christianity Studies
6362|Dead Sea Scrolls|Christianity Studies
6325|World of Biblical Israel|Christianity Studies
6640|Catholic Church - A History|Christianity Studies
6593|Lost Christianities: Christian Scriptures and the Battles over Authentication|Christianity Studies
6481|Lives of Great Christians|Christianity Studies
615|Francis of Assisi|Christianity Studies
7842|World's Greatest Churches|Christianity Studies
6627|St. Augustine’s Confessions|Christianity Studies
6240|Jesus and the Gospels|Christianity Studies
287|Dante’s Divine Comedy|Christianity Studies
6577|From Jesus to Constantine: A History of Early Christianity|Christianity Studies
6672|Popes and the Papacy: A History|Christianity Studies
611|Augustine: Philosopher and Saint|Christianity Studies
690|History of Christianity in the Reformation Era|Christianity Studies
897|American Religious History|Christianity Studies
6101|Great World Religions: Christianity|Christianity Studies
7868|The Cathedral|Christianity Studies
6380|Confucius, Budda, Jesus, and Muhammad|Christianity Studies
7316|Great Works of Sacred Music, The|Christianity Studies
6206|Great Figures of the New Testament|Christianity Studies
657|Apostle Paul|Christianity Studies
6610|History of Christianity: From the Disciples to the Dawn of the...|Christianity Studies
6433|Apocalypse: Controversies and Meaning in Western History|Christianity Studies
6252|Story of the Bible|Christianity Studies
6450|History of Christian Theology|Christianity Studies
4610|Philosophy, Religion, and the Meaning of Life|Christianity Studies
4636|Reason and Faith - Philosophy in Middle Ages|Christianity Studies
4670|Skeptics and Believers - Religious Debate in the Western Intellectual Tradition|Christianity Studies
647|Early Christianity: The Experience of the Divine|Christianity Studies
6537|After the New Testament|Christianity Studies
6410|Greatest Controversies of Early Christian History|Christianity Studies
6130|Mystical Tradition: Judaism, Christianity, and Islam|Christianity Studies
4680|Philosophy of Religion|Christianity Studies
4453|Natural Law and Human Nature|Christianity Studies
616|God and Mankind: Comparative religions|Christianity Studies
6260|Biblical Wisdom Literature|Christianity Studies
6234|Book of Geneisis|Christianity Studies
625|Philosophy and Religion in the West|Christianity Studies
6822|Death, Dying, and the Afterlife: Lessons from World Cultures|Comparative Religious Studies
6160|Sacred Texts of the World|Comparative Religious Studies
2380|Great Mythologies of the World|Comparative Religious Studies
1933|Practicing Mindfulness: An Introduction to Meditation|Eastern & World Religion
6172|Comparative Religion|Eastern & World Religion
1682|Spiritual Brain: Science and Religious Experience|Eastern & World Religion
6891|Cultural Literacy for Religion: Everything the Well-Educated Person...|Eastern & World Religion
6822|Death, Dying, and the Afterlife: Lessons from World Cultures|Eastern & World Religion
6160|Sacred Texts of the World|Eastern & World Religion
687|Buddhism|Eastern & World Religion
4320|Meaning of Life: Perspectives from the World's Great Intellectual Traditions|Eastern & World Religion
6102|Great World Religions: Islam|Eastern & World Religion
6104|Great World Religions: Hinduism|Eastern & World Religion
6105|Great World Religions: Buddhism|Eastern & World Religion
6312|Religions in the Axial Age - An Approach to the World's Religion|Eastern & World Religion
4610|Philosophy, Religion, and the Meaning of Life|Eastern & World Religion
4620|Great Minds of the Eastern Intellectual Tradition|Eastern & World Religion
6810|Why Evil Exists|Eastern & World Religion
6121|Introduction to the Study of Religion|Eastern & World Religion
616|God and Mankind: Comparative religions|Eastern & World Religion
3650|Exploring the Roots of Religion|Eastern & World Religion
6340|Religion in the Ancient Mediterranean World|Eastern & World Religion
653|Old Testament|Judaism
6281|Jesus and His Jewish Influences|Judaism
6220|Holy Land Revealed|Judaism
643|Historical Jesus|Judaism
6891|Cultural Literacy for Religion: Everything the Well-Educated Person...|Judaism
4691|Science and Religion|Judaism
6362|Dead Sea Scrolls|Judaism
6325|World of Biblical Israel|Judaism
6457|Beginnings of Judaism|Judaism
6423|Introduction to Judaism|Judaism
6103|Great World Religions: Judaism|Judaism
4610|Philosophy, Religion, and the Meaning of Life|Judaism
4670|Skeptics and Believers - Religious Debate in the Western Intellectual Tradition|Judaism
6810|Why Evil Exists|Judaism
4647|Jewish Intellectual History: 16th to 20th Century|Judaism
4680|Philosophy of Religion|Judaism
4652|Between Cross and Crescent: Jewish Civilization from Mohammed to Spinoza|Judaism
616|God and Mankind: Comparative religions|Judaism
6260|Biblical Wisdom Literature|Judaism
6234|Book of Geneisis|Judaism
625|Philosophy and Religion in the West|Judaism
4200|Great Ideas of Philosophy (2nd Edition)|Medieval Philosophy
615|Francis of Assisi|Medieval Philosophy
611|Augustine: Philosopher and Saint|Medieval Philosophy
400|Great Minds of the Western Intellectual Tradition, 2nd Edition|Medieval Philosophy
4636|Reason and Faith - Philosophy in Middle Ages|Medieval Philosophy
4631|Great Minds of the Medieval World|Medieval Philosophy
4200|Great Ideas of Philosophy (2nd Edition)|Ancient Philosophy
6457|Beginnings of Judaism|Ancient Philosophy
301|iliad of Homer|Ancient Philosophy
4320|Meaning of Life: Perspectives from the World's Great Intellectual Traditions|Ancient Philosophy
6627|St. Augustine’s Confessions|Ancient Philosophy
302|Odyssey of Homer|Ancient Philosophy
6423|Introduction to Judaism|Ancient Philosophy
611|Augustine: Philosopher and Saint|Ancient Philosophy
408|Ethics of Aristotle|Ancient Philosophy
6103|Great World Religions: Judaism|Ancient Philosophy
6104|Great World Religions: Hinduism|Ancient Philosophy
6105|Great World Religions: Buddhism|Ancient Philosophy
6380|Confucius, Budda, Jesus, and Muhammad|Ancient Philosophy
4642|Books that Matter: The Analects of Confucius|Ancient Philosophy
6312|Religions in the Axial Age - An Approach to the World's Religion|Ancient Philosophy
400|Great Minds of the Western Intellectual Tradition, 2nd Edition|Ancient Philosophy
4610|Philosophy, Religion, and the Meaning of Life|Ancient Philosophy
463|Plato, Socrates, and the Dialogues|Ancient Philosophy
4477|Introduction to Greek Philosophy|Ancient Philosophy
303|Aeneid of Virgil|Ancient Philosophy
6537|After the New Testament|Ancient Philosophy
6410|Greatest Controversies of Early Christian History|Ancient Philosophy
6130|Mystical Tradition: Judaism, Christianity, and Islam|Ancient Philosophy
443|Power over People: Classical and Modern Political Theory|Ancient Philosophy
4537|Plato’s Republic|Ancient Philosophy
616|God and Mankind: Comparative religions|Ancient Philosophy
4460|Masters of Greek Thought: Plato, Socrates and Aristotle|Ancient Philosophy
3870|Life Lessons from the Great Myths|Ancient Philosophy
625|Philosophy and Religion in the West|Ancient Philosophy
464|Greek Legacy: Classical Origins of the Modern World|Ancient Philosophy
6340|Religion in the Ancient Mediterranean World|Ancient Philosophy
4473|Practical Philosophy: the Greco-roman moralists|Ancient Philosophy
6522|How Jesus Became God|Intellectual History
4200|Great Ideas of Philosophy (2nd Edition)|Intellectual History
3890|World Was Never the Same: Events that Changed History|Intellectual History
4130|Big Questions of Philosophy|Intellectual History
3863|History and Achievements of the Islamic Golden Age|Intellectual History
4878|Great Debate: Advocates and Opponents of American Constitution|Intellectual History
3450|Books That Matter: The History of the Decline and Fall of the Roman Empire|Intellectual History
6941|Books that Matter: The City of God|Intellectual History
6633|Luther: Gospel, Law, and Reformation|Intellectual History
4944|Books that Matter: The Prince|Intellectual History
447|Birth of the Modern Mind: The Intellectual History of the 17th and 18th Centuries|Intellectual History
6640|Catholic Church - A History|Intellectual History
615|Francis of Assisi|Intellectual History
4320|Meaning of Life: Perspectives from the World's Great Intellectual Traditions|Intellectual History
2598|Emerson, Thoreau and the Transcendentalist Movement|Intellectual History
4855|"American Ideals: Founding a ""Republic of Virtue"""|Intellectual History
6672|Popes and the Papacy: A History|Intellectual History
4790|Modern Intellectual Tradition: From Descartes to Derrida|Intellectual History
8530|Civil Liberties and the Bill of Rights|Intellectual History
4880|American Mind|Intellectual History
8570|History of the Supreme Court|Intellectual History
897|American Religious History|Intellectual History
4294|Argumentation: The Study of Effective Reasoning (2nd Ed)|Intellectual History
4863|Tocqueville and the american experiment|Intellectual History
4311|Machiavelli in Context|Intellectual History
400|Great Minds of the Western Intellectual Tradition, 2nd Edition|Intellectual History
4750|Modern Political Tradition: Hobbes to Habermas|Intellectual History
6450|History of Christian Theology|Intellectual History
4600|Books that Have made History|Intellectual History
4812|Conservative Tradition|Intellectual History
4820|Cycles of American Political Thought|Intellectual History
4610|Philosophy, Religion, and the Meaning of Life|Intellectual History
4433|Questions of Value|Intellectual History
4670|Skeptics and Believers - Religious Debate in the Western Intellectual Tradition|Intellectual History
4360|Wisdom of History|Intellectual History
8818|Making History: How Great Historians Interpret the Past|Intellectual History
4620|Great Minds of the Eastern Intellectual Tradition|Intellectual History
1120|Great Scientific Ideas that Changed the World|Intellectual History
8215|Development of European Civilization|Intellectual History
480|History of Freedom|Intellectual History
4647|Jewish Intellectual History: 16th to 20th Century|Intellectual History
443|Power over People: Classical and Modern Political Theory|Intellectual History
4652|Between Cross and Crescent: Jewish Civilization from Mohammed to Spinoza|Intellectual History
452|Voltaire and the Triumph of the Enlightenment|Intellectual History
2180|Life Lessons from the Great Books|Intellectual History
9004|36 Books That Changed the World|Intellectual History
3870|Life Lessons from the Great Myths|Intellectual History
625|Philosophy and Religion in the West|Intellectual History
1527|Darwinian Revolution|Intellectual History
4117|Enlightenment: Invention of the Modern Self|Intellectual History
9001|36 Big Ideas|Intellectual History
4427|European Thought and Culture in the 20th Century|Intellectual History
4423|European Thought and Culture in the 19th century|Intellectual History
464|Greek Legacy: Classical Origins of the Modern World|Intellectual History
449|Freedom: The Philosophy of Liberation|Intellectual History
4631|Great Minds of the Medieval World|Intellectual History
8520|Origins and Ideologies of the American Revolution|Intellectual History
4242|Rights of Man - Great Thinks and Great Movements|Intellectual History
4200|Great Ideas of Philosophy (2nd Edition)|Medieval Philosophy
6941|Books that Matter: The City of God|Medieval Philosophy
615|Francis of Assisi|Medieval Philosophy
611|Augustine: Philosopher and Saint|Medieval Philosophy
6102|Great World Religions: Islam|Medieval Philosophy
400|Great Minds of the Western Intellectual Tradition, 2nd Edition|Medieval Philosophy
4636|Reason and Faith - Philosophy in Middle Ages|Medieval Philosophy
480|History of Freedom|Medieval Philosophy
4453|Natural Law and Human Nature|Medieval Philosophy
4631|Great Minds of the Medieval World|Medieval Philosophy
4200|Great Ideas of Philosophy (2nd Edition)|Modern Philosophy
4215|Introduction to Formal Logic|Modern Philosophy
4253|Philosopher's Toolkit: How to Be the Most Rational Person in...|Modern Philosophy
6822|Death, Dying, and the Afterlife: Lessons from World Cultures|Modern Philosophy
4691|Science and Religion|Modern Philosophy
447|Birth of the Modern Mind: The Intellectual History of the 17th and 18th Centuries|Modern Philosophy
4320|Meaning of Life: Perspectives from the World's Great Intellectual Traditions|Modern Philosophy
430|No Excuses: Existentialism and the Meaning of Life, 1st Ed|Modern Philosophy
4140|Redefining Reality: The intellectual Implications of Modern Science|Modern Philosophy
4790|Modern Intellectual Tradition: From Descartes to Derrida|Modern Philosophy
4278|Philosophy of Mind: Brains, Consciousness and Thinking Machines|Modern Philosophy
5665|Thinking about Capitalism|Modern Philosophy
4168|Consciousness and Its Implications|Modern Philosophy
4123|Passions: Philosophy and the Itelligence of Emotions|Modern Philosophy
4294|Argumentation: The Study of Effective Reasoning (2nd Ed)|Modern Philosophy
415|Will to Power, the philosophy of Nietzsche|Modern Philosophy
4311|Machiavelli in Context|Modern Philosophy
400|Great Minds of the Western Intellectual Tradition, 2nd Edition|Modern Philosophy
4750|Modern Political Tradition: Hobbes to Habermas|Modern Philosophy
4812|Conservative Tradition|Modern Philosophy
4610|Philosophy, Religion, and the Meaning of Life|Modern Philosophy
4433|Questions of Value|Modern Philosophy
4670|Skeptics and Believers - Religious Debate in the Western Intellectual Tradition|Modern Philosophy
4100|Philosophy of Science|Modern Philosophy
480|History of Freedom|Modern Philosophy
4182|Exploring Metaphysics|Modern Philosophy
4680|Philosophy of Religion|Modern Philosophy
4244|Philosophy as a Guide to Living|Modern Philosophy
443|Power over People: Classical and Modern Political Theory|Modern Philosophy
4652|Between Cross and Crescent: Jewish Civilization from Mohammed to Spinoza|Modern Philosophy
452|Voltaire and the Triumph of the Enlightenment|Modern Philosophy
4222|Moral Decision Making: How to Approach Everyday Ethics|Modern Philosophy
4117|Enlightenment: Invention of the Modern Self|Modern Philosophy
4235|Great Philosophical Debates: Free Will and Determinism|Modern Philosophy
4413|Tools of Thinking: Understanding the World Through Experience and Reason|Modern Philosophy
4427|European Thought and Culture in the 20th Century|Modern Philosophy
4423|European Thought and Culture in the 19th century|Modern Philosophy
455|Quest for Meaning: Values, Ethics, and the Modern Experience|Modern Philosophy
292|Literary Modernism: The Struggle for Modern History|Modern Philosophy
4242|Rights of Man - Great Thinks and Great Movements|Modern Philosophy
2280|Greek 101: Learning an Ancient Language|Ancient Literature & Mythology
6299|History of the Bible: Making of the New Testament Canon|Ancient Literature & Mythology
6362|Dead Sea Scrolls|Ancient Literature & Mythology
243|Classical Mythology|Ancient Literature & Mythology
6593|Lost Christianities: Christian Scriptures and the Battles over Authentication|Ancient Literature & Mythology
6457|Beginnings of Judaism|Ancient Literature & Mythology
301|iliad of Homer|Ancient Literature & Mythology
6627|St. Augustine’s Confessions|Ancient Literature & Mythology
302|Odyssey of Homer|Ancient Literature & Mythology
6240|Jesus and the Gospels|Ancient Literature & Mythology
2332|Myth in Human History|Ancient Literature & Mythology
4642|Books that Matter: The Analects of Confucius|Ancient Literature & Mythology
6433|Apocalypse: Controversies and Meaning in Western History|Ancient Literature & Mythology
6252|Story of the Bible|Ancient Literature & Mythology
4600|Books that Have made History|Ancient Literature & Mythology
2353|Herodotus: The Father of History|Ancient Literature & Mythology
217|Greek Tragedy|Ancient Literature & Mythology
303|Aeneid of Virgil|Ancient Literature & Mythology
2380|Great Mythologies of the World|Ancient Literature & Mythology
2300|History of World Literature|Ancient Literature & Mythology
2997|Masterpieces of the Imaginative Mind - Literature's Most Fantastic Works|Ancient Literature & Mythology
6537|After the New Testament|Ancient Literature & Mythology
2390|Masterpieces of Ancient Greek Literature|Ancient Literature & Mythology
6260|Biblical Wisdom Literature|Ancient Literature & Mythology
2180|Life Lessons from the Great Books|Ancient Literature & Mythology
6234|Book of Geneisis|Ancient Literature & Mythology
3870|Life Lessons from the Great Myths|Ancient Literature & Mythology
2100|Great Authors of the Western Literary Tradition, 2nd Edition|Ancient Literature & Mythology
2120|Western Literary Canon in Context|Ancient Literature & Mythology
2336|Representing Justice: Stories of Law and Literature|Ancient Literature & Mythology
2937|Medieval Heroines in History and Legend|Ancient Literature & Mythology
2411|A Children's Guide to Folklore and Wonder Tales|Ancient Literature & Mythology
2442|Secrets of Great Mystery and Suspense Fiction|American Literature
2598|Emerson, Thoreau and the Transcendentalist Movement|American Literature
2527|Great American Bestsellers: Books that Shaped America|American Literature
4600|Books that Have made History|American Literature
2567|life and work - mark twain|American Literature
2112|Skeptics Guide to the Great Books|American Literature
250|Classics of American Literature|American Literature
2300|History of World Literature|American Literature
2317|Masterpieces of Short Fiction|American Literature
2539|Masterworks of Early 20th Century Literature|American Literature
230|20th-Century American Fiction|American Literature
2100|Great Authors of the Western Literary Tradition, 2nd Edition|American Literature
2120|Western Literary Canon in Context|American Literature
2161|A Day's Read|American Literature
210|Understanding Literature and Life: Drama, Poetry and Narrative|American Literature
8740|Irish Identity - Independence, History, and Literature|British Literature
2442|Secrets of Great Mystery and Suspense Fiction|British Literature
297|Life and writings - cs lewis|British Literature
3450|Books That Matter: The History of the Decline and Fall of the Roman Empire|British Literature
237|Joyce's Ulysses|British Literature
2711|How to Read and Understand Shakespeare|British Literature
2752|Shakespeare's Tragedies|British Literature
2198|Art of Reading|British Literature
2376|King Arthur: History and Legend|British Literature
2429|The English Novel|British Literature
2400|Classics of British Literature|British Literature
4600|Books that Have made History|British Literature
2310|Classic Novels: Meeting the Challenge of Great Literature|British Literature
2112|Skeptics Guide to the Great Books|British Literature
2300|History of World Literature|British Literature
2997|Masterpieces of the Imaginative Mind - Literature's Most Fantastic Works|British Literature
2317|Masterpieces of Short Fiction|British Literature
280|William Shakespeare: Comedies, Histories, and Tragedies|British Literature
273|Shakespeare: The Word and the Action|British Literature
2477|Lives and Works of the English Romantic Poets|British Literature
4117|Enlightenment: Invention of the Modern Self|British Literature
304|Life and Writings of Geoffrey Chaucer|British Literature
291|Modern British Drama|British Literature
305|Life and Writings of John Milton|British Literature
292|Literary Modernism: The Struggle for Modern History|British Literature
2100|Great Authors of the Western Literary Tradition, 2nd Edition|British Literature
2120|Western Literary Canon in Context|British Literature
2161|A Day's Read|British Literature
210|Understanding Literature and Life: Drama, Poetry and Narrative|British Literature
2336|Representing Justice: Stories of Law and Literature|British Literature
2937|Medieval Heroines in History and Legend|British Literature
2810|Learning Spanish - How to Understand and Speak a New Language|Linguistics
9373|Building a Better Vocabulary|Linguistics
2201|Latin 101: Learning a Classical Language|Linguistics
2222|English Grammar Boot Camp|Linguistics
9382|How Conversation Works: 6 Lessons for Better Communication|Linguistics
2840|Learning French: A Rendezvous with French-Speaking Cultures|Linguistics
3541|Decoding the Secrets of Egyptian Hieroglyphs|Linguistics
2280|Greek 101: Learning an Ancient Language|Linguistics
2274|English in America: A Linguistic History|Linguistics
1600|story of human language|Linguistics
2291|Language A to Z|Linguistics
2250|History of the English Language 2nd Ed|Linguistics
2270|Understanding Linguistics - The Science of Language|Linguistics
2241|Writing and Civilization: From Ancient Worlds to Modernity|Linguistics
2212|Myths, Lies, and Half-Truths of Language Usage|Linguistics
2263|Language and Society: What Your Speech Says About You|Linguistics
2442|Secrets of Great Mystery and Suspense Fiction|World Literature
6160|Sacred Texts of the World|World Literature
4944|Books that Matter: The Prince|World Literature
287|Dante’s Divine Comedy|World Literature
2830|Classics of Russian Literature|World Literature
6380|Confucius, Budda, Jesus, and Muhammad|World Literature
2192|Heroes and Legends: The Most Influential Characters of Literature|World Literature
4642|Books that Matter: The Analects of Confucius|World Literature
4600|Books that Have made History|World Literature
2310|Classic Novels: Meeting the Challenge of Great Literature|World Literature
2112|Skeptics Guide to the Great Books|World Literature
2380|Great Mythologies of the World|World Literature
4620|Great Minds of the Eastern Intellectual Tradition|World Literature
2300|History of World Literature|World Literature
2997|Masterpieces of the Imaginative Mind - Literature's Most Fantastic Works|World Literature
2180|Life Lessons from the Great Books|World Literature
9004|36 Books That Changed the World|World Literature
3870|Life Lessons from the Great Myths|World Literature
2539|Masterworks of Early 20th Century Literature|World Literature
484|The Soul and the City: Art, Literature, and Urban Living|World Literature
2100|Great Authors of the Western Literary Tradition, 2nd Edition|World Literature
2120|Western Literary Canon in Context|World Literature
2161|A Day's Read|World Literature
295|From Plato to Post-modernism: Understanding the Essence of Literature and the Role of the Author|World Literature
210|Understanding Literature and Life: Drama, Poetry and Narrative|World Literature
2411|A Children's Guide to Folklore and Wonder Tales|World Literature
2541|Writing Great Fiction: Storytelling Tips and Techniques|Writing
2368|Building Great Sentences: Exploring the Writer's Craft|Writing
2154|Writing Creative Nonfiction|Writing
2553|How to Publish Your Book|Writing
9331|Effective Communication Skills|Writing
2031|Art of Public Speaking: Lessons from the Greatest Speeches in History|Writing
2222|English Grammar Boot Camp|Writing
2133|Analysis and Critique: How to Engage and Write about Anything|Writing
2521|Becoming a Great Essayist|Writing
9313|Art of Storytelling: From Parents to Professionals|Writing
2140|Secret Life of Words: English Words and Their Origins|Writing
2044|Art of Teaching: Best Practices from a Master Educator|Writing
2198|Art of Reading|Writing
2192|Heroes and Legends: The Most Influential Characters of Literature|Writing
3130|Origin of Civilization|Writing
2241|Writing and Civilization: From Ancient Worlds to Modernity|Writing
877|Abraham Lincoln in his own words|Writing
